source,apn_given,address_given,address
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5161014901,300 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,300 S MAIN ST 90013,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5149020941,301 S MAIN ST 90291,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5161010901,310 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5161010901,316 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5161014901,334 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,425 S MAIN AV 90013,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,526 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,545 S MAIN ST 90013,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,600 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,608 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,642 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5409015901,800 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5409008908,901 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1600  MAIN ST 90291,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1630 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1693 N MAIN ST 90012,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2029 N MAIN ST 90031,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5128003900,2824 S MAIN ST 90007,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4206 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031900,4224 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113031902,4256 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5113036900,4366 S MAIN ST 90011,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5110007901,4607 S MAIN ST 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6006015900,6406 S MAIN ST 90003,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,10811 S MAIN ST 90061,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6074017001,11001 S MAIN ST 90061,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4320004900,2386  MALCOLM AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6038001901,520 W MANCHESTER AV 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6038001901,520 W MANCHESTER AV 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6032015901,729 W MANCHESTER AV 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6032013903,915 W MANCHESTER AV 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6032013903,917 W MANCHESTER BL 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6032013902,937 W MANCHESTER BL 90044,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6037001900,1636 W MANCHESTER AV 90047,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1920 W MANCHESTER AV 90047,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4125001001,5651 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5701 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5751 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5752 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5801 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5820 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,5975 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6030 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6116 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6121 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6225 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6262 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6414 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6419 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6447 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6522 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4112029900,6621 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6654 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6758 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6805 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6930 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6933 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7000 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7050 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7100 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7102 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4122022927,7114 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4122022927,7166 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7166 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7256 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7290 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7296 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7339 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7427 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7525 W MANCHESTER AV 90045,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7700 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7715 W MANCHESTER AV 90293,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7830 W MANCHESTER AV 90293,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7850 W MANCHESTER AV 90293,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8021 W MANCHESTER AV 90293,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8060 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8132 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8202 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8310 W MANCHESTER AV 90293,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8320 W MANCHESTER AV ,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4493009900,2950  MANDEVILLE CYN RD 90049,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5204007900,2418  MANITOU AV 90031,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2601  MANITOU AV 90031,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2651 1/2 MANNING AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2699 1/2 MANNING AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3002 1/2 MANNING AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3070 1/2 MANNING AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3417 1/2 MANNING AV 90034,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5532008904,1259 N MANSFIELD AV 90038,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5427019900,3625  MARATHON ST 90026,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5401003001,3626  MARATHON ST 90026,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3833 S MARCASEL AV 90066,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7802  MARCH AV 91304,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8101  MARCH AV 91304,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,700  MARCO PL 90405,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1000  MARCO PL 90066,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2059 E MARENGO ST 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2059  MARENGO ST 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,2746016900,21800  MARILLA ST 91311,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7423004900,928  MARINE AV 90744,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5405027900,1200  MARION AV 90026,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4901  MARIONWOOD AV 90230,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5518007026,269  MARIPOSA AV 90020,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4226001902,1  MARKET ST 90291,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4300  MARMION WY 90011,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6421  MARMION WY 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6601  MARMION WY 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6740  MARMION WY 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,13900  MARQUESAS WY 90291,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,16650  MARQUEZ TE 90272,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,16738  MARQUEZ TE 90272,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,16740  MARQUEZ TE 90272,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2600  MARR ST 90291,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,15260  MARSON ST 91402,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,15262  MARSON ST 91402,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,444  MARTIN LUTHER KING JR BL 90011,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,841  MARTIN LUTHER KING JR BL 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5021005902,1546 W MARTIN LUTHER KING JR BL 90062,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1584 E MARTIN LUTHER KING JR BL 90011,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2707 W MARTIN LUTHER KING JR  90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2715 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2727 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2821 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2901 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2929 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2931 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3017 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3101 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3151 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3251 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3345 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3351 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3451 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3501 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3601 W MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3645  MARTIN LUTHER KING JR BL 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4675  MASCOT ST 90019,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4700  MASCOT AV 90019,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,10400  MASON AV 91311,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,10500  MASON AV 91311,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,456 S MATHEWS ST 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,400  MATSONIA WY 90744,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,601  MATSONIA LN 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18500  MAYALL ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18800  MAYALL ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18801  MAYALL ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2877  MC CONNELL DR 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,700  McCARTHY VISTA ST 90035,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,701  McCARTHY VISTA ST 90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,749  McCARTHY VISTA ST 90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,751  McCARTHY VISTA ST 90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,765  McCARTHY VISTA ST 90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,769  McCARTHY VISTA  90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4160  McCLUNG DR 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2875  McCONNELL DR 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,301  McFARLAND AV 90744,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,2563005904,7560  MCGROARTY TE 91042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7562  MCGROARTY TE 91042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7569  MCGROARTY TE 91042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,2563005904,7570  MCGROARTY TE 91042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,10799  McKINLEY AV 90002,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,13101  MEADOWLARK AV 91344,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,13103  MEADOWLARK AV 91344,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,13105  MEADOWLARK AV 91344,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,13151  MEADOWLARK AV 91344,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2714  MEDIA CENTER DR 90039,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7441  MELBA AV 91304,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5535018901,4957  MELROSE AV 90029,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5533037903,6121  MELROSE AV 90038,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7198  MELROSE AV 90046,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,7929  MELROSE AV 90046,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8401  MELROSE PL 90069,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8403  MELROSE PL 90048,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5076019900,1201  MENLO AV 90006,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3900 S MENLO AV 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3900 S MENLO AV 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3900 S MENLO AV 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3966  MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3970  MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,"5037027915, 5037027907",3980 S MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5037027921,3980 S MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,3990  MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5037027921,3990 S MENLO AV 90037,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,6038010902,8707 S MENLO AV 90008,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,4530  MERCURY AV 90032,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6240  MERIDIAN ST 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6270  MERIDIAN ST 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,6300  MERIDIAN ST 90042,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18565  MERRIDY ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18607  MERRIDY ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18811  MERRIDY ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,18815  MERRIDY ST 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,255  MESA RD 90402,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7449009900,438 N MESA ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7449002900,501 N MESA ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7455010903,828 S MESA ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7455010903,828 S MESA ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7455010903,832 S MESA ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,1940  MICHIGAN AV 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,4322004903,2377  MIDVALE AV 90064,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,8902  MIKUNI AV 91324,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,2600 W MINER ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,7440034901,2945  MINER ST 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,793 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,795 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,801 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,803 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,811 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,,813 W MIRAFLORES AV 90731,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5171024904,786 S MISSION RD 90021,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5410011001,1014 N MISSION RD 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5410011001,1016 N MISSION RD 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5410011001,1016 N MISSION RD 90033,""
Building Book - GSD - 4468 FY 2014_listed_by_address.csv,5410011001,1016 N MISSION RD 90033,""
