Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN
9,POL,11,*,SD,4861,,VENICE,BL,WILSHIRE POLICE STATION,LOS ANGELES,90019,10,633D4,26700,,5070013905
9,POL,11,B,SD,4861,,VENICE,BL,WILSHIRE POLICE STATION,LOS ANGELES,90019,10,633D4,5600,,5070013905
9,POL,11,C,SD,4861,,VENICE,BL,WILSHIRE POLICE STATION,LOS ANGELES,90019,10,633D4,0,,5070013905
25,STM,115,*,,4870,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,,90019,0,,0,,
25,STM,90,*,,4872,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,,0,,
26,STM,78,*,SD,5017,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
25,STM,20,*,SD,5041,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633C4,0,,
25,STM,116,*,,5045,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,,90019,0,,0,,
26,STM,82,*,SD,5140,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
26,STM,81,*,SD,5152,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
25,STM,19,*,SD,5161,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633C4,0,,
25,STM,122,*,,5168,,VENICE,BL,NON-STRUCTURAL SERVICE,,90019,0,,0,,
26,STM,80,*,SD,5318,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
26,STM,311,*,SD,5624,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
26,STM,79,*,SD,5718,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633A6,0,,
25,STM,53,*,,5849,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,,0,,
26,STM,86,*,SD,5869,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633D6,0,,
52,,117,*,,5895,,VENICE,BL,DWP WESTERN DISTRICT HEADQUARTERS,LOS ANGELES,90019,,633A6,,,
25,STM,233,*,,5963,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,,90034,0,,0,,
25,STM,56,*,,5977,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
26,STM,85,*,SD,6059,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,633D6,0,,
26,STM,77,*,SD,6109,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,632H7,0,,
25,STM,965,*,,6119,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,,0,0,,0,,
25,STM,121,*,,8611,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
26,STM,76,*,SD,8619,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,632H7,0,,
25,STM,325,*,,8779,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,,90034,0,,0,,
26,STM,75,*,SD,8845,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,672D3,0,,
25,STM,126,*,,8861,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
60,VAR,1,*,SD,9017,,VENICE,BL,VACANT,PALMS,90035,5,632H7,0,4998-500,
25,STM,904,*,,9475,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,,0,,
25,STM,469,*,,9737,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,,0,,
25,STM,903,*,,9751,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,,0,,
26,STM,203,*,SD,10251,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,672D3,0,,
25,STM,901,*,,10405,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
25,STM,91,*,,10525,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
25,STM,956,*,,10526,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
25,STM,955,*,,10737,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
26,STM,201,*,SD,10831,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,672D3,0,,
25,STM,953,*,,10921,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
25,STM,118,*,,10947,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,,0,,
26,STM,195,*,SD,11091,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,633A6,0,,
25,STM,825,*,,11413,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,375,*,,11600,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
26,STM,208,*,SD,11829,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,672A5,0,,
5,FIR,62,B,ND,11970,W,VENICE,BL,FIRE STATION #62,WEST L.A.,90066,11,672B3,,,
51,LIB,38,*,SD,12006,,VENICE,BL,MAR VISTA BRANCH LIBRARY,MAR VISTA,90066,11,672C2,5450,,4235024900
51,LIB,38,A,SD,12020,,VENICE,BL,MAR VISTA BRANCH LIBRARY,MAR VISTA,90066,11,672C2,5450,,4235024901
26,STM,209,*,SD,12109,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,672A5,0,,
25,STM,925,*,,12223,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,456,*,,12413,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,906,*,,12502,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,897,*,,12548,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,894,*,,12738,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
47,VAR,52,*,SD,12901,,VENICE,BL,WESTSIDE CENTER FOR INDEPENDENT LIVING,LOS ANGELES,90066,11,672B4,0,,4245018036
49,VAR,2,*,ND,12901,,VENICE,BL,"OFFICE SPACE, 89% CITY OWNED",LOS ANGELES,90066,6,,6560,,
25,STM,954,*,,12960,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,893,*,,13030,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
25,STM,888,*,,13108,,VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,,0,,
60,VAR,809,*,SD,1,,VENICE AREA,,SUB SURFACE,VENICE,90291,6,671G6,0,,
29,COU,4,A,ND,11365,,VENTURA,BL,LESSOR: MOTION PICTURE INDUSTRY PENSION PLAN,STUDIO CITY,91604,4,563A5,969,4999-550,
26,STM,310,A,ND,11915,1/2,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91602,0,562G5,0,,
26,STM,310,*,ND,12001,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,563A6,0,,
63,DOT,690,*,ND,12223,,VENTURA,BL,Parking Lot 690,Los Angeles,,5,562G5,,,2367017015
29,COU,2,*,ND,12229,,VENTURA,BL,LESSOR: IMPERIAL SAVINGS AND LOAN ASSOCIATION,STUDIO CITY,91604,2,562G5,2444,4999-431,
25,STM,626,*,ND,13024,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,562D5,0,,
26,STM,200,*,ND,13112,,VENTURA,BL,ST.MAINT-SPRINKLER CONTROL,N. HOLLYWOOD,91604,0,562G6,0,,
25,STM,335,*,ND,13200,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91403,0,,0,,
25,STM,332,*,ND,13264,,VENTURA,BL,NON-STRUCTURAL SERVICE,VAN NUYS,91403,0,,0,,
29,COU,5,*,ND,14310,,VENTURA,BL,"LESSOR:  NEUMANN, INDICH AND BERGHER",SHERMAN OAKS,91423,5,562B4,1300,4999-547,
25,STM,568,*,ND,15250,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,SHERMAN OAKS,91403,0,,0,,
29,COU,11,*,ND,15760,,VENTURA,BL,FIELD OFFICE FOR CD 5,SHERMAN OAKS,91436,5,561G4,3299,,
9,POL,50,*,ND,16250,,VENTURA,BL,,SHERMAN OAKS,91436,11,561G4,1230,4999-968,
50,R&P,198,*,ND,16953,,VENTURA,BL,ENCINO PARK,ENCINO,91316,11,561C3,0,,
26,STM,36,*,ND,17051,1/2,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,Los Angeles,91316,0,561 C3,,,
26,STM,36,A,ND,17201,1/2,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,Los Angeles,91316,201,561 C3,,,
26,STM,278,*,ND,18132,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,TARZANA,91356,0,561B3,0,,
25,STM,603,*,ND,18164,,VENTURA,BL,LANDSCAPE MEDIAN ISLAND,TARZANA,91356,0,,0,,
51,LIB,47,*,ND,18231,,VENTURA,BL,ENCINO-TARZANA BRANCH LIBRARY,TARZANA,91356,11,560J2,5404,,2160013906
5,FIR,93,*,ND,19059,,VENTURA,BL,FIRE STATION #93,TARZANA,91356,3,560H2,8323,,2163020900
51,LIB,58,*,ND,22200,,VENTURA,BL,WOODLAND HILLS BRANCH LIBRARY,WOODLND HLLS,91364,11,559J2,6272,,2075001902
26,STM,120,*,SD,2919,,VERDUGO,RD,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90065,0,594G3,0,,
50,R&P,245,*,ND,3520,,VERDUGO,RD,GLASSELL PARK & REC CTR,GLASSELL PK,90065,13,594H3,0,,
50,R&P,245,C,SD,3560,,VERDUGO,RD,GLASSELL REC CENTER,GLASSELL PK,90065,13,594H3,0,,
50,R&P,245,A,ND,3576,,VERDUGO,RD,GLASSELL REC CENTER,GLASSELL PK,90065,13,594H3,0,,
50,R&P,245,D,SD,3580,,VERDUGO,RD,GLASSELL REC CENTER,GLASSELL PK,90065,13,594H3,0,,
50,R&P,245,B,ND,3650,,VERDUGO,RD,GLASSELL REC CENTER,GLASSELL PK,90065,13,594H3,0,,
29,COU,13,B,ND,3700,N,VERDUGO,RD,Council District 13 field office,Los Angeles,90065,13,,7396,4999-992,
50,R&P,245,E,SD,3704,,VERDUGO,RD,REC & PARKS SERVICE,GLASSELL PK,90065,13,,0,,
50,R&P,504,*,ND,7600,,VERDUGO CRESTLIN,DR,PASKO PARK,TUJUNGA,91042,2,503H5,0,,
1,DGS,57,T,ND,0,,VERDUGO PEAK,,VERDUGO PARK MICROWAVE STATION,GLENDALE,91552,0,534A1,0,4999-377,
22,ITA,38,*,ND,0,,VERDUGO PEAK,WY,LESSOR: MOTOROLA INCORPORATED,GLENDALE,91352,2,534A1,0,4999-377,
21,SAN,138,*,ND,17425,,VEREDA D L MONT,,PUMPING PLANT #38,PACFC PALSDS,90272,11,630E1,50,,
21,SAN,313,*,ND,17407,,VEREDA DE LA,,PALISADES DR PUMPING STATION,PACFC PALSDS,90272,11,630E1,0,,
50,R&P,629,A,ND,17211,,VEREDA DE LA MONTURA,,SANTA YNEZ CANYON PARK,PACFC HIGHLD,90272,11,630F1,0,,4431009902
63,VAR,15,*,SD,411,N,VERMONT,AV,HOLLYWOOD AREA,LOS ANGELES,90004,13,594A7,0,,5520018901
63,VAR,15,P,SD,411,N,VERMONT,AV,PARKING ENFORCEMENT,LOS ANGELES,90004,13,594A7,0,,5520018901
63,VAR,692,*,SD,601,S,VERMONT,AV,VERMONT-WILSHIRE,LOS ANGELES,90005,10,634A2,0,,5502025900
47,CDD,95,*,SD,607,N,VERMONT,AV,HOLLYWOOD AREA,LOS ANGELES,90004,13,594A7,4700,4999-978,
63,VAR,691,*,SD,682,S,VERMONT,AV,SOUTH VERMONT,LOS ANGELES,90005,10,633J3,0,,5077010902
9,POL,68,*,SD,1130,S,VERMONT,AV,MID-CITY STATION,Los Angeles,90006,1,634 A4,54000,,
9,POL,68,G,SD,1130,S,VERMONT,AV,VEHICLE MAINTENANCE-MID-CITY STATION,Los Angeles,90006,1,634 A4,,,1
5,FIR,13,*,SD,1206,S,VERMONT,AV,FIRE STATION #13,LOS ANGELES,90006,1,63434,5469,,5076019900
5,FIR,13,A,SD,1206,S,VERMONT,AV,FIRE STATION #13,LOS ANGELES,90006,1,634A4,4126,,5076019900
5,FIR,13,B,SD,1206,S,VERMONT,AV,FIRE STATION #13,LOS ANGELES,90006,1,634A4,2637,,5076019900
50,R&P,903,B,SD,1529,N,VERMONT,AV,BARNSDALL PARK,LOS ANGELES,90027,4,594A4,0,,
50,R&P,903,D,SD,1529,N,VERMONT,AV,BARNSDALL PARK,LOS ANGELES,90027,4,594A4,0,,
25,STM,54,*,,1675,N,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90027,0,594A4,0,,
23,VAR,2,*,SD,1950,S,VERMONT,AV,FIRST AMERICAN RECORDS MANAGEMENT,LOS ANGELES,90007,1,634A7,0,4999-589,
25,STM,54,A,,2218,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,B,,2241,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,C,,2309,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
50,R&P,768,A,SD,2409,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,,
25,STM,54,D,,2411,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
50,R&P,768,B,SD,2547,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,,
25,STM,54,E,,2625,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
50,R&P,768,C,SD,2645,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,,
50,R&P,279,*,SD,2650,,VERMONT,,VERMONT PARKWAY,LOS ANGELES,90027,4,594A2,,,
50,R&P,279,S,SD,2650,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A2,0,,5593002***
25,STM,54,F,,2667,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,G,,2701,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
50,R&P,279,T,SD,2751,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,634A7,0,,
25,STM,54,N,,2815,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,H,,2929,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,O,,3012,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,I,,3025,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,K,,3030,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,J,,3031,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,L,,3100,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
25,STM,54,M,,3115,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,,0,,
26,STM,713,*,,3587,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,I,,3588,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,J,,3590,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,A,,3607,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,B,,3614,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
51,LIB,6,*,SD,3665,S,VERMONT,AV,EXPOSITION PRK/BETHUNE REGIONAL,LOS ANGELES,90007,8,674A1,9656,,5040030037
26,STM,713,C,,3713,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,D,,3714,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,E,,3716,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,F,,3753,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,G,,3754,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,713,H,,3756,S,VERMONT,AV,MEDIAN ISLAND IRRIGATION,Los Angeles,90089,8,634 A7,,,
26,STM,363,*,SD,3787,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,A,SD,3788,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,B,SD,3833,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,C,SD,3901,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,D,SD,3903,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,E,SD,3935,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,F,SD,3936,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,L,SD,3937,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,G,SD,3965,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,K,SD,3967,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,H,SD,3985,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,I,SD,3987,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
26,STM,363,J,SD,3988,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,,,
50,R&P,768,*,SD,4700,N,VERMONT,AV,VERMONT PARKWAY,LOS FELIZ,90027,4,674A4,0,,
51,LIB,34,A,SD,6321,S,VERMONT,AV,JOHN MUIR BRANCH LIBRARY,LOS ANGELES,90044,8,674A7,4845,,6003031903
25,STM,652,*,,6401,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,202,*,,6410,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,203,*,,6510,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,672,*,,6895,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,204,*,,6910,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,205,*,,7070,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,624,*,,7101,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,691,*,,7200,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
26,STM,357,*,,7311,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,704A3,0,,
26,STM,361,*,,7505,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,704A3,0,,
25,STM,209,*,,7677,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,213,*,,7787,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
5,FIR,57,*,SD,7800,S,VERMONT,AV,FIRE STATION #57,LOS ANGELES,90044,8,677F1,1000,,6020013900
25,STM,216,*,,7827,S,VERMONT,AV,NON-STRUCTURAL SERVICE,,90044,0,,0,,
25,STM,184,*,,7920,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
26,STM,59,*,SD,8016,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,704A2,0,,
25,STM,512,*,,8095,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
47,CDD,92,*,SD,8101,S,VERMONT,AV,CDD FACILITY,LOS ANGELES,90044,8,704A2,0,,
47,CDD,23,*,SD,8105,S,VERMONT,BL,Comm. Coalition for Substance Abuse Prev. and Trmt,LOS ANGELES,90044,8,704A4,0,,6033022901
26,STM,355,*,,8130,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,704A3,0,,
25,STM,513,*,,8303,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,190,*,,8320,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,192,*,,8424,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
1,DOT,19,A,SD,8461,S,VERMONT,AV,Parking for Const Service Center,Los Angeles,90044,8,704A6,,,6033025900
1,DGS,19,*,SD,8475,S,VERMONT,AV,CONSTITUENT SERVICE CENTER - So. Central,SOUTH CENTRAL,90044,8,704A6,15000,,6033025902
1,DGS,19,B,SD,8479,S,VERMONT,AV,Constituent Service Center - So. Central,SOUTH CENTRL,90044,8,704A6,15000,,6033025015
25,STM,513,A,,8485,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,194,*,,8624,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
25,STM,195,*,,8728,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,,90044,0,,0,,
25,STM,343,*,,8775,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,,0,,
50,R&P,383,A,,10420,S,VERMONT,AV,REC & PARKS SERVICE,,90044,0,,0,,6061002900
50,R&P,383,B,,10422,S,VERMONT,AV,REC & PARKS SERVICE,,90044,0,,0,,6061002900
5,FIR,79,*,SD,18030,S,VERMONT,AV,FIRE STATION #79,LOS ANGELES,90248,15,764A1,0,,6121019902
29,COU,27,*,SD,19401,S,VERMONT,AV,LESSOR: HUNTINGTON BEACH COMPANY,TORRANCE,90502,15,764B3,1565,4999-772,
50,R&P,284,*,SD,25820,S,VERMONT,AV,HARBOR PARK MAINTENANCE YARD,WILMINGTON,90744,15,794C5,0,,7412010903
50,R&P,284,G,SD,26000,S,VERMONT,AV,REC & PARKS SERVICE,HARBOR CITY,90710,15,,0,,7412010903
24,R&P,402,*,,22,,VERMONT CANYON,RD,REC & PARKS SERVICE,,90027,0,,0,,
50,R&P,279,U,SD,23,,VERMONT CANYON,RD,GREEK THEATER GRIFFITH PARK,LOS ANGELES,90027,4,593 J1,0,,
50,R&P,279,V,SD,26,,VERMONT CANYON,RD,GRIFFITH PARK,LOS ANGELES,90027,4,593J1,0,,
50,R&P,272,M,ND,2659,N,VERMONT CANYON,RD,GRIFFITH PARK,LOS ANGELES,90039,4,564B5,0,,
50,R&P,272,B,SD,2700,N,VERMONT CANYON,AV,GREEK THEATER GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,,
50,R&P,768,D,SD,2601,,VERMONT CYN,RD,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,,,
60,VAR,31,*,SD,1409,W,VERNON,AV,TENANT: SENTORIANS,LOS ANGELES,90062,8,673J3,0,L-7356,5021017902
26,STM,54,*,SD,5111,,VERONICA,ST,PUBLIC WORKS,LA BREA,90008,6,673B2,0,,
5,FIR,37,*,ND,1090,,VETERAN,AV,FIRE STATION #37,WESTWOOD,90024,5,631J3,0,,4363026902
50,R&P,801,C,ND,1375,,VETERAN,AV,WESTWOOD PARK,WESTWOOD,90024,5,632B6,0,,
50,R&P,801,*,ND,1395,,VETERAN,AV,WESTWOOD PARK,WESTWOOD,90024,5,632B6,0,,
50,R&P,484,*,ND,15800,,VIA DE LAS OLAS,,PACIFIC PALISADES ASILOMAR PRK,PACFC PALSDS,90272,11,631A6,0,,
50,R&P,484,A,ND,16701,,VIA LAS PALMA,,PACIFIC PALISADES,PACFC PALSDS,90272,11,631A6,0,,
25,STM,357,*,,716,,VIA MARISOL,,NON-STRUCTURAL SERVICE,HIGHLAND PRK,90042,0,,0,,
26,STM,84,*,SD,4315,,VIA MARISOL,,LANDSCAPE MEDIAN ISLAND,HIGHLAND PRK,90042,0,595C4,0,,
50,R&P,26,*,SD,5566,,VIA MARISOL,,ARROYO SECO PARK,LOS ANGELES,90042,14,595D3,0,,
50,R&P,26,Q,SD,5566,,VIA MARISOL,,ARROYO SECO PARK,LOS ANGELES,90042,14,595D3,0,,
19,CUL,7,*,ND,5568,,VIA MARISOL,,ART IN THE PARK BLDG- AT ARROYO SECO PARK,Los Angeles,90042,14,595D3,,,5301001900
50,R&P,26,F,SD,5681,,VIA MARISOL,,ARROYO SECO PARK,LOS ANGELES,90042,14,595C4,0,,
21,SAN,316,*,SD,9513,,VICKSBURG,AV,VICKSBURG STATION,LOS ANGELES,90045,11,702H4,0,,
25,STM,110,*,,1002,,VICTORIA,AV,LANDSCAPE MEDIAN ISLAND,,90019,0,,0,,
25,STM,199,*,,1701,,VICTORIA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,,0,,
60,VAR,40,*,ND,10526,,VICTORY,BL,DUBNOFF CENTER,LOS ANGELES,91606,4,533B3,0,,
50,R&P,778,*,ND,11117,,VICTORY,BL,VICTORY/VINELAND PARK,N. HOLLYWOOD,91606,2,533A6,0,,
25,STM,307,A,ND,12621,,VICTORY,BL,LANDSCAPING AT VICTORY,N HOLLYWOOD,91606,5,532E6,0,,
26,STM,326,*,ND,12702,,VICTORY,BL,LANDSCAPING AT VICTORY,N HOLLYWOOD,91606,0,532C6,0,,
25,STM,307,*,ND,12735,,VICTORY,BL,LANDSCAPING AT VICTORY,N HOLLYWOOD,91606,5,532C6,0,,
