Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN,compiled_address,compiled_lat,compiled_lng
21,SAN,168,*,SD,2300,"",SCHLEY,AV,PUMPING PLANT #68,WILMINGTON,90744,15,794H5,1472,"","","Wilmington, CA",33.779998779296875,-118.26200103759766
21,SAN,168,A,SD,500,"",SCHLEY & E ST.,AV,PUMPING PLANT #68,WILMINGTON,90744,15,794H5,0,"","","500 Schley Ave, Ferndale, CA 95536",40.57590866088867,-124.25851440429688
21,SAN,189,*,SD,216,"",SEASIDE,AV,PUMPING PLANT #89,TERMINAL IS,90731,15,824D4,142,"","","Terminal Island, CA",33.74781036376953,-118.26229858398438
21,SAN,169,*,SD,390,N,SEASIDE,AV,PUMPING PLANT #69,TERMINAL IS.,90731,15,824E4,763,"","","Terminal Island, CA",33.74781036376953,-118.26229858398438
21,SAN,169,A,SD,390,N,SEASIDE,AV,PUMPING PLANT #69,TERMINAL IS,90731,15,824E4,0,"","","Terminal Island, CA",33.74781036376953,-118.26229858398438
25,STM,399,A,"",2150,1/2,SELBY,AV,PEDESTRIAN UNDERPASS TUNNEL,LOS ANGELES,90064,0,"",0,"","","2150 Selby Ave, Los Angeles, CA 90025",34.045806,-118.428932
50,R&P,645,*,ND,4989,"",SEPULVEDA,BL,SHERMAN OAKS CASTLE,SHERMAN OAKS,91403,6,561G2,0,"","","Sherman Oaks, CA",34.151100158691406,-118.447998046875
25,STM,632,*,"",5302,1/2,SEPULVEDA,BLVD,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91411,0,"","","","",New York,42.93708419799805,-75.61070251464844
25,STM,632,A,"",5334,1/2,SEPULVEDA,BLVD,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91411,0,"","","","",New York,42.93708419799805,-75.61070251464844
26,STM,225,*,ND,7909,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,702G1,0,"","",New York,42.93708419799805,-75.61070251464844
21,SAN,122,A,ND,7960,"",SEPULVEDA,BL,SANITATION FACILITY,VAN NUYS,91406,6,531G2,0,"","",New York,42.93708419799805,-75.61070251464844
26,STM,291,*,ND,8003,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91402,0,531H3,0,"","",New York,42.93708419799805,-75.61070251464844
9,POL,96,*,ND,8353,"",SEPULVEDA,BL,OHB-BAD - Owner is Galpin Ford,Los Angeles,90045,"","","","","","90045, CA",33.95309829711914,-118.40119934082031
25,STM,613,*,ND,8946,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,90045,6,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,800,*,ND,9062,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,607,*,ND,9152,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
26,STM,302,*,ND,9262,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,501G7,0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,605,*,ND,9421,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,798,*,ND,9462,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,651,*,ND,9554,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,797,*,ND,9662,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,653,*,ND,9750,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,729,*,ND,9998,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91345,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,701,*,ND,10090,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91345,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,724,*,ND,10199,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91345,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
25,STM,700,*,ND,10280,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91345,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
21,SAN,150,*,SD,10600,S,SEPULVEDA,BL,PUMPING PLANT #50,WESTCHESTER,90045,11,501G3,452,"",4129028900,"Westchester, CA",33.95970153808594,-118.4000015258789
26,STM,8,*,SD,10601,S,SEPULVEDA,BL,SEPULVEDA TUNNEL,WESTCHESTER,90045,6,702G6,"","","","Westchester, CA",33.95970153808594,-118.4000015258789
25,STM,709,*,ND,10944,"",SEPULVEDA,BL,LANDSCAPE MEDIAN ISLAND,SAN FERNANDO,91345,0,"",0,"","","San Fernando, CA",34.28395080566406,-118.43859100341797
51,LIB,3,*,SD,695,S,SERRANO,AV,PIO PICO KOREATOWN BRANCH,LOS ANGELES,90005,10,633H5,"","",5093006900,"90005, CA",34.0600700378418,-118.30976867675781
1,DGS,80,*,SD,1145,"",SEWARD,ST,STEIN FAMILY TRUST,HOLLYWOOD,90038,13,593F7,12800,4999-566,"","1145 Seward St, Los Angeles, CA 90038",34.092079,-118.333595
50,R&P,795,*,ND,7000,"",SHADE TREE,LN,WEST HILLS PARK,WEST HILLS,91304,3,529D5,0,"","","7000 Shade Tree Ln, Los Angeles, CA 91307",34.198486,-118.658668
20,SAN,17,C,ND,8787,"",SHARP,AV,SHELDON-ARLETA LANDFILL,SUN VALLEY,91352,6,532E1,3650,"",2634015900,"Sun Valley, ID",43.68986892700195,-114.34510803222656
21,SAN,119,*,ND,11953,"",SHERMAN,WY,PUMPING PLANT #19,N. HOLLYWOOD,91605,7,532G4,0,"","","91605, CA",34.207027435302734,-118.40074920654297
21,SAN,119,A,ND,11953,"",SHERMAN,WY,PUMPING PLANT #19,N. HOLLYWOOD,91605,6,532G4,0,"","","91605, CA",34.207027435302734,-118.40074920654297
26,STM,253,*,ND,14504,"",SHERMAN,CI,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,532A5,0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,693,*,ND,14530,"",SHERMAN,CI,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,629,*,ND,14741,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,675,*,ND,14747,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,678,*,ND,14987,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,673,*,ND,15061,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
8,STM,353,*,ND,15209,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,"",531 F5,"","","",New York,42.93708419799805,-75.61070251464844
26,STM,353,*,ND,15209,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,531F5,0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,671,*,ND,15221,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91405,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,685,*,ND,15414,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,578,*,ND,15430,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,680,*,ND,15522,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,584,*,ND,15538,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,586,*,ND,15730,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
26,STM,254,*,ND,15742,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,531F5,0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,590,*,ND,15818,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,604,*,ND,15952,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,591,*,ND,16000,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,341,*,ND,16250,"",SHERMAN,WY,VENT BLDG,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,642,*,ND,16622,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,647,*,ND,16720,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,610,*,ND,16751,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,593,*,ND,16944,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,594,*,ND,17020,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,592,*,ND,17156,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,679,*,ND,17339,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,569,*,ND,17430,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,496,*,ND,17500,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
26,STM,301,*,ND,17500,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,531F5,0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,676,*,ND,17621,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
26,STM,300,*,ND,17749,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,531A5,0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,494,*,ND,17870,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
26,STM,299,*,ND,17941,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,531A5,0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
26,STM,298,*,ND,18021,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,531A5,0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
26,STM,240,*,ND,18126,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,530G5,0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,943,*,ND,18233,"",SHERMAN,WY,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
